transformer,encoder,model,split_number,fit_time,score_time,test_r2,train_r2,test_mean_absolute_error,train_mean_absolute_error,test_mean_squared_error,train_mean_squared_error,test_root_mean_squared_error,train_root_mean_squared_error,test_mean_absolute_percentage_error,train_mean_absolute_percentage_error
RobustScaler,OneHotEncoder,DecisionTreeRegressor,0,7.730443716049194,0.09411334991455078,0.9960717575372776,0.9999165684957387,0.08280453808136133,0.0010759096947057954,0.024188623989115986,0.0005107579709082998,0.15552692367920093,0.022599955108546118,1948315620476.683,0.00016239817890139455
RobustScaler,OneHotEncoder,DecisionTreeRegressor,1,7.691516876220703,0.1078944206237793,0.9962114146812381,0.9999148518829599,0.08261605864744846,0.0010933883712798062,0.02321809208282167,0.0005218890183714558,0.15237484071467203,0.022844890421524367,1719173104913.612,0.00016503533502301254
RobustScaler,OneHotEncoder,DecisionTreeRegressor,2,7.746597528457642,0.09332704544067383,0.9959554690483371,0.9999186141659571,0.08347008900149808,0.001069996572030755,0.02460172123141962,0.0004997561606160964,0.15684935840295816,0.022355226695699074,1198653531648.026,0.00016145371071818083
RobustScaler,OneHotEncoder,DecisionTreeRegressor,3,7.6882004737854,0.09485840797424316,0.9961417253246171,0.9999180704120756,0.08313213472412798,0.0010670876024401618,0.02355519356832591,0.0005026392950748045,0.15347701315938458,0.02241961853098318,1366151476942.1172,0.00016096904446562255
RobustScaler,OneHotEncoder,DecisionTreeRegressor,4,7.717797517776489,0.09811139106750488,0.9964419267632415,0.9999215763086832,0.08265603261947739,0.001034651498057063,0.02195707077499648,0.00047983642346292226,0.1481791846886616,0.02190516887547143,1156301963697.2388,0.00015598089529348204
RobustScaler,OneHotEncoder,GradientBoostingRegressor,0,108.80616784095764,0.35001397132873535,0.9856195708356046,0.9856978254267992,0.21296261766259833,0.21254768654062262,0.08854921689803437,0.0875562502350494,0.2975722045118367,0.29589905413003503,24859681331296.027,23783767062999.227
RobustScaler,OneHotEncoder,GradientBoostingRegressor,1,110.16724419593811,0.3442816734313965,0.9854677336313555,0.985580870209836,0.2134209912618805,0.21333838388664866,0.08906002381636804,0.08837759134965108,0.29842926099222916,0.29728368833430985,23828308773870.42,23458241861007.023
RobustScaler,OneHotEncoder,GradientBoostingRegressor,2,111.3952853679657,0.3411860466003418,0.9854450829802515,0.9855748394153959,0.21393273074627703,0.2131323889462712,0.08853338380784839,0.08857884120512204,0.29754559954374793,0.2976219770197121,22779337138993.19,23655448714866.902
RobustScaler,OneHotEncoder,GradientBoostingRegressor,3,112.4347095489502,0.3843410015106201,0.9856919606190158,0.9856392916381235,0.2123699212939882,0.21272852147903568,0.0873521627043997,0.08810316896071317,0.29555399287507467,0.29682177979507024,23350298145004.707,23375164300374.74
RobustScaler,OneHotEncoder,GradientBoostingRegressor,4,114.88460206985474,0.35922932624816895,0.9856987841690793,0.9854809747521995,0.21327105623708895,0.21382647153786719,0.08825361010671638,0.08883485372973839,0.29707509169689134,0.2980517635071774,24045648386792.23,24383580655237.977
RobustScaler,HelmertEncoder,LinearRegression,0,2.5000088214874268,0.047026872634887695,0.9821506525668107,0.9821760091110121,0.24700353803383956,0.2471396503788509,0.10990949708671716,0.10911640034010597,0.33152601268485277,0.3303277165787121,88214132523576.1,87359294082750.2
RobustScaler,HelmertEncoder,LinearRegression,1,2.4938669204711914,0.05495953559875488,0.9820595796170205,0.9821961860922641,0.24755004340622935,0.2470815604790005,0.10994666805937763,0.10912296462415179,0.3315820683622346,0.33033765244693464,88281063285638.14,87555766981594.89
RobustScaler,HelmertEncoder,LinearRegression,2,2.458763599395752,0.038970232009887695,0.9820602736121592,0.9821982359707845,0.24749442079160927,0.24697120367243103,0.10912220794852312,0.10931314212182221,0.3303365071385891,0.33062538033524014,86458946670110.66,87623751977507.0
RobustScaler,HelmertEncoder,LinearRegression,3,2.4784300327301025,0.053228139877319336,0.982174955386577,0.9821699624495472,0.24707098590304394,0.24712225897581375,0.10882386858357926,0.10938755744484249,0.3298846292017548,0.3307378984102706,87400203892034.73,87608017046454.44
RobustScaler,HelmertEncoder,LinearRegression,4,2.5366947650909424,0.039719581604003906,0.9823859104154765,0.9821165932704263,0.24652920326373315,0.24717407949933315,0.10869754103118334,0.10941986764929497,0.3296931012793312,0.3307867404375438,87177598019459.66,87340191589887.47
RobustScaler,HelmertEncoder,DecisionTreeRegressor,0,9.70707893371582,0.10921382904052734,0.9958839180794117,0.9999165684957387,0.08341218473693632,0.0010759096947057954,0.025345267974245085,0.0005107579709082998,0.15920197226870364,0.022599955108546118,2191293314982.363,0.00016239817890139458
RobustScaler,HelmertEncoder,DecisionTreeRegressor,1,9.720532417297363,0.10673189163208008,0.9959404827659241,0.9999148518829599,0.08316003454081557,0.001093388371279806,0.024878480230023887,0.0005218890183714558,0.1577291356408951,0.022844890421524367,1933979667243.1006,0.00016503533502301251
RobustScaler,HelmertEncoder,DecisionTreeRegressor,2,9.609244346618652,0.10575175285339355,0.9959221787894367,0.9999186141659571,0.0833760136351507,0.001069996572030755,0.024804216323922552,0.0004997561606160964,0.15749354375314104,0.022355226695699074,1182058853581.0818,0.0001614537107181808
RobustScaler,HelmertEncoder,DecisionTreeRegressor,3,9.670574426651001,0.1039588451385498,0.9959780212498618,0.9999180704120756,0.08313277935349667,0.0010670876024401618,0.02455462504825361,0.0005026392950748045,0.15669915458691414,0.02241961853098318,1388270197141.8801,0.00016096904446562255
RobustScaler,HelmertEncoder,DecisionTreeRegressor,4,9.662338972091675,0.10669255256652832,0.9965210844968101,0.9999215763086832,0.08244244433291961,0.001034651498057063,0.021468583933186413,0.00047983642346292226,0.1465216159247038,0.02190516887547143,1133510534335.4792,0.00015598089529348204
RobustScaler,HelmertEncoder,GradientBoostingRegressor,0,127.82026839256287,0.34225988388061523,0.9856612039069803,0.9857263696505837,0.21271692226114056,0.21236982632897794,0.08829285626893009,0.08738150581505545,0.2971411386343703,0.2956036295701652,24104621297004.54,23097621712898.53
RobustScaler,HelmertEncoder,GradientBoostingRegressor,1,128.78466033935547,0.33875513076782227,0.9856303156280212,0.9857396696233666,0.21239531177387352,0.21234418043469666,0.08806365090880847,0.08740427951462343,0.2967552036760408,0.2956421477303658,22761889906975.004,22386324691989.164
RobustScaler,HelmertEncoder,GradientBoostingRegressor,2,128.09253764152527,0.338362455368042,0.9856338269178349,0.9857539687012092,0.21293348742661838,0.21215060991381446,0.08738530859417343,0.08747888363652605,0.29561006172688614,0.29576829383239517,22545536637375.08,23438256977130.434
RobustScaler,HelmertEncoder,GradientBoostingRegressor,3,126.89597725868225,0.3360631465911865,0.9858833800165392,0.9858409253799129,0.21177918251650005,0.21210187060121755,0.08618352611401718,0.08686614282151395,0.2935703086383519,0.29473062755932566,24660230498076.094,24798597684308.46
RobustScaler,HelmertEncoder,GradientBoostingRegressor,4,126.82726716995239,0.34239816665649414,0.9859289805157915,0.9857113216292529,0.21213961779424106,0.21270467745653454,0.08683305545801327,0.08742547322513232,0.2946744906808414,0.29567798907786885,24588778377626.105,24843156570727.82
RobustScaler,SumEncoder,LinearRegression,0,2.425753116607666,0.05696678161621094,0.9821506801432269,0.9821762241138576,0.2469906323286389,0.2471234111361171,0.10990932728162701,0.10911508411767787,0.3315257565885749,0.3303257242748101,88143101468096.36,87283036042178.36
RobustScaler,SumEncoder,LinearRegression,1,2.5007894039154053,0.05339193344116211,0.9820625687125131,0.9821980568753894,0.24750481042659345,0.24704424604606412,0.10992834958729568,0.1091114982382493,0.33155444437874104,0.3303202964370329,88147839369067.05,87430493425697.03
RobustScaler,SumEncoder,LinearRegression,2,2.453747034072876,0.039583444595336914,0.9820608773104214,0.9821986875710659,0.24749447904764255,0.24697389299528058,0.10911853582522107,0.10931036903452207,0.33033094893639786,0.3306211866086656,86544119699250.88,87717718253570.89
RobustScaler,SumEncoder,LinearRegression,3,2.484590768814087,0.055246591567993164,0.9821748905706297,0.9821699704870845,0.24707715483891485,0.2471268954280067,0.1088242642921051,0.10938750813442565,0.32988522896926603,0.3307378238641986,87437167172778.2,87644321356547.69
RobustScaler,SumEncoder,LinearRegression,4,2.486720561981201,0.040172576904296875,0.9823865845393855,0.9821167285327572,0.2465261301852277,0.24717634158741358,0.10869338097449072,0.10941904004488158,0.32968679223543473,0.3307854894714724,87130624609307.33,87293377859304.88
RobustScaler,SumEncoder,DecisionTreeRegressor,0,8.37125563621521,0.10103082656860352,0.9961502361569922,0.9999165684957387,0.0826924007994019,0.0010759096947057954,0.023705382478064904,0.0005107579709082998,0.15396552366703692,0.022599955108546118,1940622629938.0989,0.00016239817890139455
RobustScaler,SumEncoder,DecisionTreeRegressor,1,8.36641001701355,0.10144734382629395,0.9960224204536214,0.9999148518829599,0.08288863910904887,0.0010933883712798062,0.02437633058366635,0.0005218890183714558,0.15612921117992734,0.022844890421524367,1728912903264.3757,0.00016503533502301254
RobustScaler,SumEncoder,DecisionTreeRegressor,2,8.351776361465454,0.10153460502624512,0.9959042933262662,0.9999186141659571,0.0836401368089872,0.001069996572030755,0.02491300846429094,0.0004997561606160964,0.1578385518949377,0.022355226695699074,1194017718082.584,0.00016145371071818083
RobustScaler,SumEncoder,DecisionTreeRegressor,3,8.417585134506226,0.10246992111206055,0.9959530108743893,0.9999180704120756,0.08319801823105194,0.0010670876024401618,0.024707316156336378,0.0005026392950748045,0.15718561052569785,0.02241961853098318,1365966574782.296,0.00016096904446562252
RobustScaler,SumEncoder,DecisionTreeRegressor,4,8.396558284759521,0.10395431518554688,0.9964634585820793,0.9999215763086832,0.08264552493438641,0.001034651498057063,0.021824196705611868,0.00047983642346292226,0.1477301482623363,0.02190516887547143,1133803367837.7,0.00015598089529348204
RobustScaler,SumEncoder,GradientBoostingRegressor,0,111.27627539634705,0.33458614349365234,0.9856195708356048,0.9856978254267994,0.21296261766259028,0.21254768654061537,0.08854921689803291,0.08755625023504796,0.29757220451183425,0.2958990541300326,24859681331260.605,23783767062967.348
RobustScaler,SumEncoder,GradientBoostingRegressor,1,111.03013873100281,0.3440721035003662,0.9854677336313555,0.985580870209836,0.2134209912618805,0.21333838388664872,0.08906002381636803,0.08837759134965108,0.29842926099222916,0.29728368833430985,23828308773870.61,23458241861007.22
RobustScaler,SumEncoder,GradientBoostingRegressor,2,110.47257781028748,0.33872318267822266,0.9854450829802516,0.985574839415396,0.21393273074627153,0.21313238894626574,0.08853338380784768,0.08857884120512137,0.2975455995437467,0.297621977019711,22779337138969.453,23655448714843.168
RobustScaler,SumEncoder,GradientBoostingRegressor,3,111.55085396766663,0.34514594078063965,0.9856919606190157,0.9856392916381234,0.21236992129398874,0.212728521479036,0.08735216270440004,0.08810316896071346,0.2955539928750753,0.29682177979507074,23350298145005.65,23375164300375.383
RobustScaler,SumEncoder,GradientBoostingRegressor,4,111.21019506454468,0.3434908390045166,0.9856987841690793,0.9854809747521996,0.21327105623708742,0.2138264715378659,0.08825361010671628,0.08883485372973833,0.29707509169689117,0.29805176350717727,24045648386785.52,24383580655232.348
