P,Q,Fold Number,RMSE,RSS,MSE,MAE,MAPE,R2,durbin_watson,aic,bic
4,7,0,0.35554242709526557,142.59095090028563,0.12641041746479256,0.21984491296752215,0.008251896487480785,0.9927616255039698,2.038347296638618,-2308.9537211673473,-2248.6153039826513
4,7,1,0.33523716757148597,126.76910521208568,0.11238395852135255,0.207624611546499,0.008262337066008547,0.9948419949287378,2.0214901922149626,-2441.6208303838844,-2381.2824131991883
4,8,0,0.36096949386751886,146.97724436735328,0.13029897550297267,0.22307487068308438,0.008374861442303594,0.9925389631641534,1.9991390837154017,-2272.7778856421164,-2207.4112670253626
4,8,1,0.3359703905787176,127.32424457385488,0.11287610334561611,0.20829474187556596,0.008290242323133405,0.9948194073145201,2.0193257205033492,-2434.6919473812745,-2369.3253287645202
4,9,0,0.36155656304167316,147.4557112581563,0.1307231482785076,0.22362356231292535,0.008394099933556503,0.9925146746485237,1.995017510597595,-2267.111780217439,-2196.716960168627
4,9,1,0.3364581477213941,127.69420806962971,0.11320408516811156,0.2085634810638174,0.008295926165092019,0.9948043541705841,2.0191349470864037,-2429.4190931099465,-2359.0242730611344
4,10,0,0.3613392831837447,147.27853550092547,0.13056607757174232,0.22388862475075433,0.008403242577928056,0.9925236686588333,1.9992969655233257,-2266.467946190196,-2191.044924709326
4,10,1,0.3389724858474105,129.60984647025424,0.11490234616157295,0.20958330576867193,0.008337923933696725,0.9947264103169252,1.9985077759310073,-2410.6227775975367,-2335.199756116667
5,1,0,0.3608947717507655,146.9164009204979,0.13024503627703715,0.2218517547812392,0.008315689836340756,0.9925420517728707,1.9940440111127429,-2285.2449349310937,-2250.0475249066876
5,1,1,0.3371284131489525,128.20347952222912,0.11365556695233067,0.20952667946623396,0.008333468437348439,0.9947836328384365,2.0159386351416195,-2438.9293381430457,-2403.7319281186396
5,1,2,0.3244451079431255,118.7385004609593,0.10526462806822633,0.19979516160857994,0.008408750595012133,0.9953937261296906,1.998300249300753,-2525.4413945590304,-2490.2439845346244
5,1,3,0.3137537513648794,111.04191780696297,0.0984414164955347,0.19015456032077271,0.00824311256982581,0.9957331178179919,1.9984085421134161,-2601.035253141287,-2565.837843116881
5,1,4,0.3717246493444578,155.8661544413334,0.13817921493026009,0.22183390944011405,0.01043810440500685,0.99490595697274,1.9939277716462571,-2218.541860950215,-2183.344450925809
5,1,5,0.38612893019248334,168.17978122523542,0.14909555073159167,0.22873166835175338,0.011389662049487857,0.9949070782044452,2.0154847972254784,-2132.773389497945,-2097.575979473539
5,1,6,0.3857448152240214,167.84534246865783,0.14879906247221428,0.22906121739332633,0.011868563309347302,0.9947895139771342,1.9996910714004013,-2135.01873971365,-2099.821329689244
5,2,0,0.3619155078828154,147.74863770637396,0.13098283484607637,0.22257060645621007,0.008343956715730237,0.9924998047614895,1.9849861285565975,-2276.8731875734243,-2236.6475761169604
5,2,1,0.33932311794655073,129.87812120470878,0.1151401783729687,0.20958460827688302,0.008337367493986683,0.9947154947043357,1.9836285735715344,-2422.2903842230426,-2382.0647727665787
5,2,2,0.32547894382812737,119.49642036353384,0.1059365428754732,0.20163453354758482,0.008485494005390495,0.9953643238159553,1.9934294561778876,-2516.2641383322275,-2476.0385268757636
5,2,3,0.31088768379198606,109.0224993810398,0.09665115193354593,0.18991341229853304,0.008234775027975214,0.9958107157257889,2.0403556379243435,-2619.737990603083,-2579.512379146619
5,2,4,0.3719660774655345,156.0686844215883,0.13835876278509598,0.22171477240341586,0.010441059059633865,0.9948993378549628,1.9858971095785984,-2215.0771072813914,-2174.8514958249275
5,2,5,0.3890272909781759,170.71403896592307,0.15134223312581804,0.23118826870942122,0.011517412658008352,0.994830334279646,1.9885864910822462,-2113.9026420901428,-2073.677030633679
5,2,6,0.3855542450480775,167.67954158654086,0.1486520758745931,0.22965705164176753,0.011905994905223021,0.9947946609962063,2.0005962836228663,-2134.133550680814,-2093.9079392243502
5,3,0,0.35892498375407567,145.31701839011,0.12882714396286343,0.22072914918020103,0.008279593505576837,0.9926232415653804,2.008150454035764,-2293.5920614973793,-2248.338248608857
5,3,1,0.33805384048063586,128.90829014386173,0.11428039906370716,0.20802799242531417,0.008268608292739059,0.9947549553719941,1.9986207692189186,-2428.745036478009,-2383.4912235894867
5,3,2,0.3247978342046771,118.9968181413672,0.1054936331040489,0.20034844964727377,0.008428923246778824,0.9953837051004804,2.001063750293226,-2518.990076346098,-2473.7362634575757
5,3,3,0.31440343367644097,111.50225755330086,0.0988495191075363,0.19154753713261016,0.008305458592470208,0.995715428863225,1.9951660201083767,-2592.3686383117374,-2547.1148254232153
5,3,4,0.37417985744913773,157.93191813290113,0.14001056572065715,0.22448174470312912,0.010578509880942912,0.9948384433475613,1.9903954445045646,-2199.690175680009,-2154.4363627914868
5,3,5,0.38386820419461576,166.2162123601239,0.147354798191599,0.23161403266004804,0.011553551002210883,0.9949665401837471,2.0618277097534463,-2142.0207440098393,-2096.766931121317
5,3,6,0.38562992683774916,167.74537685341738,0.14871044047288812,0.2304940570038778,0.011960890021170375,0.9947926172472835,2.0017713085006577,-2131.6907560170425,-2086.4369431285204
5,4,0,0.3605965548648156,146.67369942906188,0.13002987538037408,0.22039739335033956,0.008268479041597866,0.9925543720798373,1.9839155882167476,-2281.1098979824783,-2230.8278836618983
5,4,1,0.3382163771033769,129.03227841177315,0.11439031774093357,0.20803235530485908,0.008278685476127945,0.9947499105141512,1.9959159926859726,-2425.6606101098805,-2375.3785957893006
5,4,2,0.3254177493394682,119.4514906680661,0.1058967115851651,0.20125984434926786,0.008467811476565782,0.9953660667930135,1.9989996460981148,-2512.6883370361697,-2462.40632271559
5,4,3,0.3139114775120046,111.15358892513228,0.09854041571376963,0.19100071409448807,0.008280635859717157,0.9957288267582393,2.0065063814096358,-2593.9014315464856,-2543.6194172259056
5,4,4,0.3753715168225812,158.93945892382106,0.14090377564168546,0.22299286271803537,0.01049793179585043,0.9948055147354513,1.96465058947711,-2190.5168560016323,-2140.2348416810523
5,4,5,0.3905701055028275,172.07076824848852,0.1525450073124895,0.23136642728183346,0.011532029983885132,0.9947892489834023,1.9950384521022804,-2100.973432918523,-2050.691418597943
5,4,6,0.3855229312601633,167.65230563493947,0.14862793052742876,0.22923570303328877,0.011889045911376508,0.9947955064920839,2.0009839932930746,-2130.316785012587,-2080.034770692007
5,5,0,0.3611915053980227,147.15809442886615,0.1304593035716899,0.22149888901421802,0.008308704107818452,0.992529782634361,1.9815074157021468,-2275.390776592735,-2220.080560840097
5,5,1,0.33951726986760156,130.02678953525856,0.11527197653834984,0.20974928189078593,0.008341012306211164,0.9947094456594866,1.998245633653319,-2414.999928458487,-2359.6897127058487
5,5,2,0.3242159514380633,118.57082901225036,0.10511598316688864,0.20051777046250605,0.008441988961013624,0.9954002306805312,2.006385844289711,-2519.0353767765546,-2463.7251610239164
5,5,3,0.31553654879782106,112.30741777152639,0.09956331362723954,0.19382272548808505,0.008402517374011964,0.9956844898821928,1.9894248950593418,-2580.2525937932487,-2524.9423780406105
5,5,4,0.37217505226320535,156.24409602659097,0.13851426952711976,0.22295714265535807,0.010515516809409419,0.9948936050243392,2.0048330311386233,-2207.810016572103,-2152.499800819465
5,5,5,0.39102211251979785,172.46927391681447,0.15289829247944547,0.23267655634989734,0.011630282155800972,0.9947771811938673,1.986941490408875,-2096.364072383823,-2041.053856631185
5,5,6,0.38895241260478935,170.64832861778535,0.1512839792710861,0.2322323585330391,0.012090411052536259,0.9947024998250731,1.987521982422183,-2108.336909488388,-2053.0266937357496
5,6,0,0.3615986095403842,147.49000938749623,0.13075355442153916,0.22368512046589756,0.00839051886637239,0.9925129335653546,1.983328263717229,-2270.8494384551327,-2210.5110212704367
5,6,1,0.34063061853348914,130.88095822266834,0.1160292182825073,0.20964794702653747,0.008333523900793813,0.994674691084119,1.9730588507207403,-2405.6141322913045,-2345.2757151066085
5,6,2,0.3298067236914106,122.69535179104648,0.10877247499206263,0.205328979515039,0.008647703029303854,0.9952402262891189,1.950941380533935,-2478.4645751351127,-2418.1261579504167
5,6,3,0.32109064199131854,116.29589802231992,0.10309920037439693,0.19629213462685133,0.00851596255408014,0.9955312290627517,1.9200443637348141,-2538.8877902230283,-2478.5493730383323
5,6,4,0.3738153419475676,157.62436233942512,0.13973790987537704,0.22414667422783047,0.010559991303830564,0.9948484949360595,1.9900324844013928,-2195.8889786597697,-2135.5505614750737
5,6,5,0.38585654328081936,167.94258680767854,0.14888527199262272,0.2285320190721339,0.011389118978758342,0.9949142610691758,2.0196598231129594,-2124.365401056014,-2064.026983871318
5,6,6,0.38533674428942405,167.49041053151834,0.14848440649957287,0.22999782348443928,0.011935410222388967,0.9948005322626007,2.007384320733632,-2127.406575612561,-2067.068158427865
5,7,0,0.3617185774305179,147.58789140342734,0.13084032925835762,0.22259628140447899,0.008351422320152343,0.9925079647599482,1.9882814626806122,-2268.1010874757867,-2202.734468859033
5,7,1,0.33821587711445156,129.03189691243193,0.1143899795322978,0.20996549097203535,0.008349721688582543,0.9947499260366678,2.0128315629725053,-2419.6639451815254,-2354.2973265647715
5,8,0,0.35958793025145647,145.85432496908967,0.12930347958252628,0.2226983264146653,0.008361724046260949,0.9925959661582575,2.012549564035537,-2279.428997220184,-2209.034177171372
5,8,1,0.3394730585734959,129.99292805689146,0.1152419574972441,0.21079073194023967,0.008381910795292182,0.9947108234216538,1.9994114849261584,-2409.2937196230027,-2338.8988995741906
5,8,2,0.3269908952217545,120.60919538933877,0.10692304555792449,0.20448786361723056,0.008620336134003193,0.9953211554543455,2.0020620122494814,-2493.8085793308846,-2423.4137592820725
5,9,0,0.3617043529163767,147.57628390024257,0.13083003891865497,0.22437371554860425,0.008424306514062866,0.992508553994079,1.9902134368095368,-2264.189805990393,-2188.766784509523
5,9,1,0.3351528822364932,126.70536864377154,0.11232745447142878,0.20774856274857628,0.008262966040716505,0.9948445882541544,2.031590975108459,-2436.1881052615454,-2360.7650837806755
5,10,0,0.36288695970645557,148.54287455219404,0.13168694552499483,0.22562945543700974,0.008469499570469725,0.9924594867490749,1.9810069998011788,-2254.8257561021965,-2174.3745331892683
5,10,1,0.3387081280751297,129.40776511525075,0.11472319602415867,0.20975774122094668,0.008343249758685433,0.9947346326409068,2.0071844436041832,-2410.3828726991633,-2329.931649786235
6,1,0,0.36077667686813414,146.8202663252319,0.13015981057201403,0.22215393406304923,0.008333087821533573,0.9925469318735936,1.9941583749839304,-2283.983282161276,-2243.757670704812
6,1,1,0.3390931281527,129.7021207041125,0.11498414956038334,0.2093516000269006,0.00832790388969949,0.9947226558456336,1.98964833996864,-2423.8199967515975,-2383.5943852951336
6,1,2,0.3255271884584161,119.53184808012321,0.10596795042564128,0.20071572369950796,0.008446325231117555,0.9953629494532626,1.9923568025657403,-2515.929763951608,-2475.704152495144
6,1,3,0.31408732563677305,111.27815668574483,0.09865084812566025,0.19082402383163324,0.008271366659039702,0.9957240401337941,1.998887307444443,-2596.6380107314867,-2556.412399275023
6,1,4,0.3707431819973347,155.04417189319,0.13745050699750905,0.22047357816454008,0.010377357692430004,0.9949328211401591,2.01359617658456,-2222.5062718818326,-2182.2806604253688
6,1,5,0.3874703893477466,169.35036535682002,0.1501333026212944,0.22885637753344845,0.011392628885199995,0.9948716298681836,1.9998557698534427,-2122.949352399782,-2082.7237409433183
6,1,6,0.382329519390604,164.8863716563239,0.14617586139745017,0.22702696468451636,0.01175989306381207,0.994881370419696,2.028079700817437,-2153.0817930770495,-2112.8561816205856
6,2,0,0.3578772607350218,144.46987887135674,0.1280761337512027,0.2212000488549588,0.00829823503299938,0.9926662450873319,2.0224032587701912,-2300.187087761453,-2254.9332748729307
6,2,1,0.3388338189835032,129.5038265684744,0.11480835688694542,0.20965550638356245,0.008336261392529758,0.994730724074525,1.9934488713116092,-2423.5458508918086,-2378.2920380032865
6,2,2,0.3249507988681971,119.10892846076966,0.1055930216850795,0.20100907643339483,0.008458855311095168,0.9953793559564972,2.00020131776371,-2517.9278554510897,-2472.6740425625676
6,2,3,0.31384473472521174,111.10632775662506,0.0984985175147386,0.1905889542403319,0.008261982442438134,0.9957306428097068,1.9995416373298953,-2596.381145564877,-2551.127332676355
6,2,4,0.37272946786976896,156.70994501444673,0.13892725621848115,0.22247629702550067,0.010494657106824326,0.9948783800718993,1.9936278497374291,-2208.4518362803883,-2163.198023391866
6,2,5,0.38742130964711097,169.307465878274,0.15009527116868274,0.2311489611892212,0.011530577946084034,0.9948729289761246,2.017494573796472,-2121.2351311864836,-2075.9813182979615
6,2,6,0.38314960955739097,165.59448708689072,0.14680362330398092,0.22905362994549408,0.011896657793784396,0.9948593881263581,2.0305102096212098,-2146.2478947925715,-2100.9940819040494
6,3,0,0.36314639384061115,148.7553421894486,0.13187530335944017,0.22410972003391846,0.008402966659338509,0.9924487012096208,1.9787421019080305,-2265.2134791215162,-2214.9314648009363
6,3,1,0.3376853505003951,128.62741462322427,0.11403139594257493,0.20802564892287298,0.008271138088752916,0.9947663836877293,2.0083966051322903,-2429.205493082922,-2378.9234787623423
6,3,2,0.3251687349324802,119.26874856832106,0.10573470617758958,0.20148877608457116,0.008485960857870723,0.995373155986121,2.00026073570612,-2514.4153219741597,-2464.13330765358
6,3,3,0.31425689737223683,111.39834443191575,0.09875739754602467,0.19201534856467756,0.008323701419117058,0.9957194218152099,1.9990772831486283,-2591.4203538151487,-2541.1383394945688
6,3,4,0.37384397423186155,157.6485096543653,0.13975931706947262,0.2241523063928727,0.010571345596646292,0.9948477057495826,1.9951948108026658,-2199.7161875716365,-2149.4341732510566
6,3,5,0.38957610206616744,171.19604033160576,0.15176953930106873,0.23388802915730486,0.011693380050832642,0.9948157380229325,2.0025672923110465,-2106.722286004831,-2056.440271684251
6,3,6,0.38533252794982026,167.4867452045125,0.1484811570961991,0.23071598798306922,0.011975214005996788,0.9948006460467239,2.0042941540118906,-2131.431260811487,-2081.149246490907
6,4,0,0.35795769251053483,144.53482445978233,0.12813370962746665,0.21959735925898877,0.008239481584999635,0.9926629482407373,2.0100440410311493,-2295.680115908518,-2240.36990015588
6,4,1,0.33606038267985555,127.39246315021812,0.11293658080693104,0.20735823750431906,0.008245564879980013,0.9948166316243213,2.0224531774296066,-2438.087742367279,-2382.777526614641
6,4,2,0.3211570311388156,116.34399399708516,0.10314183864989826,0.19887207531262663,0.008370417077545501,0.9954866172518962,2.0546475058075044,-2540.421384742545,-2485.1111689899067
6,4,3,0.3142602455106486,111.40071815269,0.09875950190841314,0.19216524148018124,0.008336413405510737,0.9957193306029265,2.00997069952187,-2589.3963181930744,-2534.086102440436
6,4,4,0.37354465933105485,157.39617091664232,0.13953561251475383,0.2232268251628869,0.010522979141566413,0.9948559527252779,2.007817390914947,-2199.523157659208,-2144.21294190657
6,4,5,0.3873950240884522,169.2844924886195,0.15007490468849233,0.22811930923871546,0.011374458267798595,0.9948736246701969,2.013134851966993,-2117.3882002888645,-2062.0779845362263
6,4,6,0.385912088599683,167.9909420636729,0.14892814012736955,0.2293858041805465,0.011910529142900299,0.994784994074207,2.009449270258639,-2126.0406658066227,-2070.7304500539844
6,5,0,0.35985039112029615,146.06731890007717,0.12949230398943043,0.22091797010670308,0.008288825482188483,0.9925851539024437,1.9996663007039095,-2281.7829582790214,-2221.4445410943254
6,5,1,0.3388412761305765,129.50952694225168,0.11481341040979752,0.20881539088858106,0.008303371370715212,0.9947304921366502,1.9891937356900709,-2417.496200775052,-2357.157783590356
6,6,0,0.36012149701644214,146.28749166787387,0.12968749261336354,0.22290742031595948,0.008361936615559055,0.9925739772258239,2.003025371721873,-2278.083961580151,-2212.7173429633967
6,6,1,0.33627795928978493,127.55747273982733,0.11308286590410208,0.2073594377184825,0.008248099078677995,0.9948099176832662,2.0125698188467744,-2432.6276059493666,-2367.260987332613
6,7,0,0.36012643923910137,146.29150692563053,0.12969105223903396,0.22345450719034793,0.008387569242315642,0.992573773398448,2.0064114919696623,-2276.0530009796216,-2205.6581809308095
6,7,1,0.33628186312937386,127.56043437789258,0.11308549146976303,0.20842970839293568,0.008292751038855092,0.9948097971795825,2.0225266780725346,-2430.60141627279,-2360.206596223978
6,7,2,0.3308268968819932,123.45557947024179,0.10944643570056894,0.20599420674940952,0.00867843656306331,0.9952107344488096,1.941407955266431,-2467.496983793337,-2397.102163744525
6,7,3,0.3236490139132188,118.15651578549478,0.1047486842069989,0.19808325374775126,0.008596220430666686,0.9954597332084112,1.895211961933258,-2516.9837655641295,-2446.5889455153174
6,7,4,0.3830172892610195,165.48013108858552,0.14670224387285954,0.22988039414173983,0.010833683059605885,0.9945917514232433,1.8924358930904803,-2137.0271364748774,-2066.6323164260652
6,7,5,0.401470577565821,181.80948860636622,0.1611786246510338,0.23846638720008498,0.011913284903017022,0.9944943351667109,1.8688333221974796,-2030.8730426900001,-1960.478222641188
6,7,6,0.3977436827428003,178.44964191851648,0.15820003716180522,0.23913739664113792,0.012425024323862062,0.9944603207254592,1.888709645415543,-2051.9135473039755,-1981.5187272551634
6,8,0,0.35850291300419895,144.97545397745577,0.128524338632496,0.22184104053772855,0.008326711236209022,0.9926405804716553,2.0176338844473607,-2284.2465212023317,-2208.8234997214618
6,8,1,0.3364492625006894,127.68746383562679,0.11319810623725785,0.2082495724954301,0.008283619802740276,0.9948046285812391,2.015840046270925,-2427.478670572185,-2352.055649091315
6,8,2,0.3263557254464447,120.14109115172963,0.10650805953167525,0.20255702081358534,0.008529158620066514,0.995339314823968,2.0006067154649254,-2496.1950517460127,-2420.772030265143
6,9,0,0.36011732324044854,146.2841007695925,0.12968448649786604,0.22269111907256958,0.008360799573043419,0.992574149358708,2.002917092024127,-2272.110108570222,-2191.658885657294
6,9,1,0.33642909230645024,127.6721545213602,0.11318453415014197,0.20822059996012748,0.008281699220776506,0.9948052514894823,2.0161287156827514,-2425.6139222351117,-2345.1626993221835
6,9,2,0.3273954029623216,120.90778186561116,0.10718774988086076,0.20398245560897513,0.00859035865052057,0.995309572260366,1.9962428300437833,-2487.019494102529,-2406.5682711896006
6,10,0,0.3631609548622818,148.76727166595427,0.1318858791364843,0.2252136937247434,0.008455749465464478,0.9924480956310905,1.979355570315973,-2251.123022471305,-2165.643598126319
6,10,1,0.3368397061937728,127.9839940903017,0.11346098766870726,0.20888018979245498,0.00830694296088349,0.9947925633027563,2.020028214720308,-2420.8621385590623,-2335.3827142140763
7,1,0,0.3613772340115535,147.30947393535678,0.13059350526184085,0.2225220664112608,0.008344147029722675,0.992522098124565,1.9910115358082885,-2278.2310149299356,-2232.9772020414134
7,1,1,0.3385733618973509,129.30480732394327,0.1146319213864745,0.20945780347378073,0.008336121709415343,0.9947388218067829,2.001442581640343,-2425.2806751803582,-2380.026862291836
7,1,2,0.32436654402304455,118.68100270627977,0.10521365488145357,0.20029930581215,0.008428418396283721,0.9953959566648916,2.009371109199283,-2521.9877478929507,-2476.7339350044285
7,1,3,0.313295158203211,110.71754974123263,0.09815385615357505,0.19071051783619988,0.008267746347264005,0.9957455819427784,2.016682632322561,-2600.335111705414,-2555.081298816892
7,1,4,0.37370884314975505,157.53456177771423,0.13965829944832825,0.22157846018494892,0.010429026764739238,0.9948514298126327,1.9804572146401684,-2202.531797432141,-2157.277984543619
7,1,5,0.38815779825214475,169.95178531597864,0.15066647634395267,0.2297015942387397,0.011438148655903854,0.994853417305437,1.9955612422337332,-2116.950542353569,-2071.6967294650467
7,1,6,0.3817195975271173,164.36071208170625,0.1457098511362644,0.22783270257878993,0.011806375831401983,0.9948976886673522,2.0310289370177648,-2154.6836139177203,-2109.429801029198
7,2,0,0.36100467310830925,147.00589387880999,0.1303243740060373,0.22320567753096973,0.008375095099145368,0.9925375088229644,1.9921208462986537,-2278.5580318830307,-2228.2760175624508
7,2,1,0.33858694372017833,129.3151816203659,0.11464111845777122,0.2096506910639193,0.008342420784650858,0.994738399695469,2.001829472444556,-2423.1901778725605,-2372.9081635519806
7,2,2,0.3247673025477024,118.97444730703705,0.10547380080411076,0.20056623719078936,0.00844043810859793,0.995384572941907,2.0033660332656082,-2517.2021549023157,-2466.9201405817357
7,2,3,0.3156062230193676,112.35702087364527,0.09960728800855069,0.1922116625649901,0.00833488303143834,0.9956825838398911,1.983838291985601,-2581.75449716134,-2531.47248284076
7,2,4,0.372872778762042,156.8304751118677,0.1390341091417267,0.2220094534369098,0.010480395169030179,0.9948744408876388,2.004554138647099,-2205.5845927107507,-2155.3025783901708
7,2,5,0.3892575108603308,170.91615021061165,0.15152140976118053,0.23163532436241044,0.01156196371064617,0.994824213824763,1.997659189961633,-2108.5679736806765,-2058.2859593600965
7,2,6,0.3842224863426995,166.52316464482075,0.1476269190113659,0.23090243344581635,0.012002961615977005,0.9948305588400391,2.009998552671223,-2137.9395819996607,-2087.657567679081
7,3,0,0.35893635630760845,145.3262272879434,0.12883530787938247,0.22318387547615218,0.00837226487605295,0.9926227740921586,2.0286729151161493,-2289.520581172864,-2234.2103654202256
7,3,1,0.3404736993892897,130.76039949273442,0.1159223399758283,0.21033473509870299,0.008363057284065483,0.994679596400279,1.9791601846818896,-2408.653648812524,-2353.3434330598857
7,3,2,0.32478015860443715,118.98386680528316,0.10548215142312342,0.20125150807029066,0.008476438857327765,0.9953842075272481,2.0061532072678987,-2515.1128519160593,-2459.802636163421
7,3,3,0.31417475528195443,111.34011629410487,0.098705776856476,0.19192117306266804,0.008324787104538673,0.9957216592820028,2.0020843792721665,-2590.0101158233156,-2534.6999000706774
7,3,4,0.3745429496697322,158.23857105415837,0.14028242114730352,0.22464443602553186,0.010603150929619387,0.9948284212668799,1.992155641354576,-2193.502086560549,-2138.1918708079106
7,3,5,0.3857756398684244,167.8721683883265,0.1488228443158921,0.2314319100093051,0.011549895298280306,0.9949163935223168,2.0331214385027625,-2126.838471264898,-2071.52825551226
7,3,6,0.38865352140638887,170.38615934338944,0.15105155970158637,0.23343737096391953,0.012152665979456408,0.9947106384443507,2.000821406613116,-2110.071203292758,-2054.76098754012
7,4,0,0.36110036238372856,147.08383609300859,0.1303934717136599,0.22319082798213202,0.008379393577500446,0.9925335522259163,2.003078984296025,-2273.9601271572683,-2213.6217099725723
7,4,1,0.338370435179132,129.14985398293953,0.11449455140331519,0.20861838045220224,0.008299350507280751,0.9947451265773133,1.997822188194421,-2420.633232636359,-2360.294815451663
7,4,2,0.3249841466489879,119.13337660653671,0.10561469557317076,0.20189009711475844,0.008499241012030829,0.9953784075290318,2.0127418062488824,-2511.696347377709,-2451.357930193013
7,4,3,0.314007080619687,111.22130385424886,0.09860044667929872,0.1920283768773512,0.008325148308189185,0.9957262247532468,1.9970487258931053,-2589.2144615252755,-2528.8760443405795
7,4,4,0.3742719564885215,158.0096730827052,0.14007949741374578,0.2229468265152772,0.01052315364373336,0.9948359021476368,1.9919173091943367,-2193.1349617570036,-2132.7965445723075
7,4,5,0.3903152698900831,171.84629917776755,0.15234600990936834,0.23249787810600017,0.011613942136013975,0.9947960464914878,2.00256033936751,-2098.4458875984956,-2038.1074704137995
7,4,6,0.3872563675575685,169.16333347325957,0.14996749421388259,0.23152223888546156,0.012039080991189072,0.9947485990872318,2.0108754049257875,-2116.1958129527993,-2055.8573957681033
7,5,0,0.36110059278996365,147.08402379176084,0.13039363811326288,0.22286511405669054,0.008367938712885466,0.9925335426977251,2.000324607755875,-2271.958687678513,-2206.5920690617586
7,5,1,0.33687419970371846,128.01020740855142,0.11348422642602071,0.20834135148646601,0.00828899645668602,0.9947914967303588,2.0258799215672307,-2428.6311284587105,-2363.264509841956
7,6,0,0.3608830837299036,146.90688493807238,0.13023660012240443,0.22300191564568597,0.00837188253130004,0.9925425348346923,2.000907107946838,-2271.3179994477373,-2200.923179398925
7,6,1,0.33721042382501853,128.26586128808844,0.1137108699362486,0.20854828006191342,0.008296568317879222,0.9947810946374757,2.0153697715769154,-2424.3806048476367,-2353.9857847988246
7,7,0,0.3619708520558645,147.79382864851874,0.13102289773804826,0.22368142608312944,0.008397419334297744,0.992497510724168,1.9878925847367848,-2262.5282260945223,-2187.1052046136524
7,7,1,0.33772465904691074,128.65736233038118,0.11405794532835223,0.20864370188309067,0.008299996761615188,0.9947651651698173,2.006486495716862,-2418.9428967938966,-2343.5198753130267
7,7,2,0.32573012067979573,119.6809257923878,0.1061001115180742,0.20248169056224843,0.008522385656789165,0.995357166217261,2.0127172758389866,-2500.523821631038,-2425.100800150168
7,8,0,0.360699078227903,146.7571146388696,0.13010382503445883,0.2228766238866521,0.008368770159562337,0.9925501376559596,2.001830424767392,-2268.4685722955596,-2188.0173493826314
7,8,1,0.34263144498883824,132.42303440331713,0.11739630709513933,0.21275713134876253,0.008460904590423169,0.9946119467999597,1.9563814725850521,-2384.4014057936733,-2303.950182880745
7,8,2,0.3301159198971299,122.92551520242792,0.10897652056952824,0.20426015831377212,0.008600859005821075,0.9952312974606123,1.9424803818994438,-2468.3505495052245,-2387.8993265922963
7,9,0,0.3609100303486279,146.9288244070472,0.1302560500062474,0.2230793709081147,0.008373559329256179,0.9925414211168043,1.9993560240835988,-2265.1495534742726,-2179.6701291292866
7,9,1,0.33812729460326446,128.9643159772553,0.11433006735572288,0.20929464008891488,0.008322840865463248,0.9947526757824026,2.0052541279425364,-2412.2548941397968,-2326.7754697948108
7,10,0,0.36257279689570343,148.28578927901597,0.13145903304877296,0.22412077057234456,0.008413323334763875,0.992472537222986,1.980729057652769,-2252.7796931439484,-2162.272067366904
8,1,0,0.363469510807675,149.0201762034772,0.13211008528677048,0.22321764706231856,0.008376448274607571,0.9924352573847447,1.9657358930394666,-2263.2070492564885,-2212.9250349359086
8,1,1,0.338849761619404,129.51601355106635,0.1148191609495269,0.20987480401405065,0.008351872054290175,0.9947302282082972,1.9959920479627522,-2421.439705228469,-2371.157690907889
8,1,2,0.3251388227865759,119.2468066056696,0.10571525408304046,0.20116951596621205,0.008468549855339914,0.9953740071901436,2.003456583865615,-2514.6228600856475,-2464.3408457650676
8,1,3,0.3143329217648829,111.45224947551976,0.098805185705248,0.19096414160992042,0.00827884336258237,0.9957173504670684,2.001475709391391,-2590.874652865423,-2540.592638544843
8,1,4,0.3680840998448197,152.82810034206832,0.13548590455857146,0.2321714306085409,0.01097622220224476,0.995005247151267,1.9973645608289972,-2234.745291163734,-2184.463276843154
8,1,5,0.389499233256643,171.1284882540744,0.1517096527075128,0.23155217348756996,0.01153239176209198,0.9948177836757779,1.9863120104153766,-2107.167470255921,-2056.8854559353413
8,1,6,0.38653180384953373,168.53091031673276,0.14940683538717445,0.2299428658010311,0.011930256910696914,0.9947682316368703,1.9915719189169798,-2124.420783722531,-2074.138769401951
8,2,0,0.35988154737109146,146.09261333990216,0.129514728138211,0.22181392177822,0.00831892683107543,0.9925838698754633,2.0106450301990884,-2283.587639721993,-2228.277423969355
8,2,1,0.33822246897489167,129.0369266499639,0.11439443851947156,0.20915154741582526,0.008322718925936645,0.994749721385766,2.0035480865099164,-2423.6199759499186,-2368.3097601972804
8,2,2,0.3227342648933523,117.4895536704928,0.10415740573625241,0.20019916675260951,0.008427983122727049,0.9954421770613092,2.029587870699757,-2529.369064299875,-2474.0588485472367
8,2,3,0.3190529984985657,114.82455227984428,0.10179481585092584,0.19490790500230631,0.008453621620185347,0.9955877668014376,1.9409749605402102,-2555.2500019347526,-2499.9397861821144
8,2,4,0.3751318648732972,158.73657729686238,0.14072391604331777,0.22395874382758105,0.010567546888583421,0.9948121453458033,1.9870456420128273,-2189.957635161719,-2134.6474194090806
8,2,5,0.3900096761698345,171.57731358687985,0.15210754750609948,0.23324524244306608,0.011642178860569377,0.9948041920757461,1.996617538578037,-2102.2128936941126,-2046.9026779414746
8,2,6,0.3892658903596938,170.92350887240838,0.15152793339752513,0.23289386981085092,0.012112721405929576,0.9946939573010484,1.9928419752797963,-2106.519409564212,-2051.2091938115736
